6062457,utility,6062457,2000-05-16,09/478506,9,09478506,2000-01-06,,,,2000,0,0,0,0,0,0,0,0,0
6098659,utility,6098659,2000-08-08,09/477177,9,09477177,2000-01-04,12017,12017,,2000,0,0,0,0,0,0,0,0,0
6101807,utility,6101807,2000-08-15,09/482029,9,09482029,2000-01-13,,,,2000,0,0,0,0,0,0,0,0,0
6112968,utility,6112968,2000-09-05,09/483284,9,09483284,2000-01-14,29071,10003,,2000,0,0,0,0,0,0,0,0,0
6112968,utility,6112968,2000-09-05,09/483284,9,09483284,2000-01-14,29189,10003,,2000,0,0,0,0,0,0,0,0,0
6114492,utility,6114492,2000-09-05,09/483589,9,09483589,2000-01-14,34019,34039,,2000,0,0,0,0,0,0,0,0,0
6114492,utility,6114492,2000-09-05,09/483589,9,09483589,2000-01-14,34031,34039,,2000,0,0,0,0,0,0,0,0,0
6114520,utility,6114520,2000-09-05,09/484174,9,09484174,2000-01-14,,,,2000,0,0,0,0,0,0,0,0,0
6115930,utility,6115930,2000-09-12,09/482636,9,09482636,2000-01-14,,,,2000,0,0,0,0,0,0,0,0,0
6117837,utility,6117837,2000-09-12,09/476919,9,09476919,2000-01-04,09001,36059,,2000,0,0,0,0,0,0,0,0,0
6117837,utility,6117837,2000-09-12,09/476919,9,09476919,2000-01-04,34023,36059,,2000,0,0,0,0,0,0,0,0,0
6118749,utility,6118749,2000-09-12,09/478514,9,09478514,2000-01-06,,,,2000,0,0,0,0,0,0,0,0,0
6119644,utility,6119644,2000-09-19,09/484004,9,09484004,2000-01-18,,,,2000,0,0,0,0,0,0,0,0,0
6121084,utility,6121084,2000-09-19,09/493040,9,09493040,2000-01-27,16001,16001,,2000,0,0,0,0,0,0,0,0,0
6123409,utility,6123409,2000-09-26,09/487331,9,09487331,2000-01-19,16001,06085,,2000,0,0,0,0,0,0,0,0,0
6125618,utility,6125618,2000-10-03,09/481046,9,09481046,2000-01-11,39049,,,2000,0,0,0,0,0,0,0,0,0
6125854,utility,6125854,2000-10-03,09/478895,9,09478895,2000-01-07,,,,2000,0,0,0,0,0,0,0,0,0
6126055,utility,6126055,2000-10-03,09/495808,9,09495808,2000-02-01,,,,2000,0,0,0,0,0,0,0,0,0
6127101,utility,6127101,2000-10-03,09/484001,9,09484001,2000-01-18,42077,42077,,2000,0,0,0,0,0,0,0,0,0
6128957,utility,6128957,2000-10-10,09/492502,9,09492502,2000-01-27,53033,34027,,2000,0,0,0,0,0,0,0,0,0
6129649,utility,6129649,2000-10-10,09/484528,9,09484528,2000-01-18,,,,2000,0,0,0,0,0,0,0,0,0
6131066,utility,6131066,2000-10-10,09/488958,9,09488958,2000-01-21,,17031,,2000,1,0,0,0,0,0,1,1,1
6131066,utility,6131066,2000-10-10,09/488958,9,09488958,2000-01-21,17043,17031,,2000,1,0,0,0,0,0,1,1,1
6131066,utility,6131066,2000-10-10,09/488958,9,09488958,2000-01-21,17031,17031,,2000,1,0,0,0,0,0,1,1,1
6131740,utility,6131740,2000-10-17,09/514902,9,09514902,2000-02-28,,,,2000,0,0,0,0,0,0,0,0,0
6131989,utility,6131989,2000-10-17,09/537634,9,09537634,2000-03-29,26163,26125,,2000,0,0,0,0,0,0,0,0,0
6131989,utility,6131989,2000-10-17,09/537634,9,09537634,2000-03-29,,26125,,2000,0,0,0,0,0,0,0,0,0
6131989,utility,6131989,2000-10-17,09/537634,9,09537634,2000-03-29,26125,26125,,2000,0,0,0,0,0,0,0,0,0
6133227,utility,6133227,2000-10-17,09/445929,9,09445929,2000-02-17,,39061,,2000,0,0,0,0,0,0,0,0,0
6133227,utility,6133227,2000-10-17,09/445929,9,09445929,2000-02-17,39165,39061,,2000,0,0,0,0,0,0,0,0,0
6133227,utility,6133227,2000-10-17,09/445929,9,09445929,2000-02-17,39061,39061,,2000,0,0,0,0,0,0,0,0,0
6134056,utility,6134056,2000-10-17,09/495291,9,09495291,2000-02-01,,,,2000,0,0,0,0,0,0,0,0,0
6135058,utility,6135058,2000-10-24,09/497223,9,09497223,2000-02-03,12127,,,2000,0,0,0,0,0,0,0,0,0
6137387,utility,6137387,2000-10-24,09/480606,9,09480606,2000-01-10,04013,04013,,2000,0,0,0,0,0,0,0,0,0
6138463,utility,6138463,2000-10-31,09/504682,9,09504682,2000-02-15,,,,2000,0,0,0,0,0,0,0,0,0
6138842,utility,6138842,2000-10-31,09/502657,9,09502657,2000-02-11,12086,12086,,2000,0,0,0,0,0,0,0,0,0
6138924,utility,6138924,2000-10-31,09/497430,9,09497430,2000-02-04,06073,06073,,2000,0,0,0,0,0,0,0,0,0
6138924,utility,6138924,2000-10-31,09/497430,9,09497430,2000-02-04,,06073,,2000,0,0,0,0,0,0,0,0,0
6139152,utility,6139152,2000-10-31,09/514788,9,09514788,2000-02-28,29161,,,2000,1,0,0,0,0,1,0,0,0
6140289,utility,6140289,2000-10-31,09/490546,9,09490546,2000-01-24,17031,36061,,2000,0,0,0,0,0,0,0,0,0
6140289,utility,6140289,2000-10-31,09/490546,9,09490546,2000-01-24,34023,36061,,2000,0,0,0,0,0,0,0,0,0
6140319,utility,6140319,2000-10-31,09/527120,9,09527120,2000-03-16,,34021,,2000,0,0,0,0,0,0,0,0,0
6140806,utility,6140806,2000-10-31,09/501310,9,09501310,2000-02-10,,,,2000,0,0,0,0,0,0,0,0,0
6142180,utility,6142180,2000-11-07,09/548103,9,09548103,2000-04-12,31055,,,2000,0,0,0,0,0,0,0,0,0
6143994,utility,6143994,2000-11-07,09/502320,9,09502320,2000-02-11,,,,2000,0,0,0,0,0,0,0,0,0
6144569,utility,6144569,2000-11-07,09/514800,9,09514800,2000-02-29,04013,17031,,2000,0,0,0,0,0,0,0,0,0
6145431,utility,6145431,2000-11-14,09/534982,9,09534982,2000-03-27,46103,,,2000,0,0,0,0,0,0,0,0,0
6145431,utility,6145431,2000-11-14,09/534982,9,09534982,2000-03-27,18003,,,2000,0,0,0,0,0,0,0,0,0
6145508,utility,6145508,2000-11-14,09/520002,9,09520002,2000-03-06,24047,,,2000,0,0,0,0,0,0,0,0,0
6146858,utility,6146858,2000-11-14,09/462046,9,09462046,2000-02-14,,,,2000,0,0,0,0,0,0,0,0,0
6147158,utility,6147158,2000-11-14,09/489786,9,09489786,2000-01-24,26125,26163,,2000,0,0,0,0,0,0,0,0,0
6147913,utility,6147913,2000-11-14,09/513621,9,09513621,2000-02-25,,,,2000,0,0,0,0,0,0,0,0,0
6147933,utility,6147933,2000-11-14,09/507230,9,09507230,2000-02-18,48113,48113,,2000,0,0,0,0,0,0,0,0,0
6147933,utility,6147933,2000-11-14,09/507230,9,09507230,2000-02-18,48121,48113,,2000,0,0,0,0,0,0,0,0,0
6150839,utility,6150839,2000-11-21,09/504468,9,09504468,2000-02-16,06085,06085,,2000,1,0,0,0,0,0,0,0,1
6150929,utility,6150929,2000-11-21,09/519371,9,09519371,2000-03-06,,,,2000,0,0,0,0,0,0,0,0,0
6150965,utility,6150965,2000-11-21,09/518670,9,09518670,2000-03-03,,,,2000,0,0,0,0,0,0,0,0,0
6152165,utility,6152165,2000-11-28,09/505024,9,09505024,2000-02-16,,,,2000,0,0,0,0,0,0,0,0,0
6152337,utility,6152337,2000-11-28,09/501405,9,09501405,2000-02-10,12115,,,2000,0,0,0,0,0,0,0,0,0
6152470,utility,6152470,2000-11-28,09/479771,9,09479771,2000-01-07,18003,17031,,2000,0,0,0,0,0,0,0,0,0
6152518,utility,6152518,2000-11-28,09/514617,9,09514617,2000-02-28,,,,2000,0,0,0,0,0,0,0,0,0
6153011,utility,6153011,2000-11-28,09/504961,9,09504961,2000-02-16,04013,04013,,2000,0,0,0,0,0,0,0,0,0
6153780,utility,6153780,2000-11-28,09/512535,9,09512535,2000-02-24,,,,2000,0,0,0,0,0,0,0,0,0
6154048,utility,6154048,2000-11-28,09/503010,9,09503010,2000-02-11,06085,06085,,2000,1,0,0,0,0,0,0,0,1
6155478,utility,6155478,2000-12-05,09/480367,9,09480367,2000-01-10,,,,2000,0,0,0,0,0,0,0,0,0
6155933,utility,6155933,2000-12-05,09/506404,9,09506404,2000-02-17,39091,,,2000,0,0,0,0,0,0,0,0,0
6156177,utility,6156177,2000-12-05,09/525024,9,09525024,2000-03-14,,,,2000,0,0,0,0,0,0,0,0,0
6156622,utility,6156622,2000-12-05,09/537214,9,09537214,2000-03-29,,,,2000,0,0,0,0,0,0,0,0,0
6156702,utility,6156702,2000-12-05,09/485232,9,09485232,2000-02-07,,,,2000,0,0,0,0,0,0,0,0,0
6156779,utility,6156779,2000-12-05,09/477386,9,09477386,2000-01-04,37037,13121,,2000,0,0,0,0,0,0,0,0,0
6156779,utility,6156779,2000-12-05,09/477386,9,09477386,2000-01-04,13121,37063,,2000,0,0,0,0,0,0,0,0,0
6156779,utility,6156779,2000-12-05,09/477386,9,09477386,2000-01-04,13121,13121,,2000,0,0,0,0,0,0,0,0,0
6156779,utility,6156779,2000-12-05,09/477386,9,09477386,2000-01-04,13121,37135,,2000,0,0,0,0,0,0,0,0,0
6156779,utility,6156779,2000-12-05,09/477386,9,09477386,2000-01-04,01081,13121,,2000,0,0,0,0,0,0,0,0,0
6156779,utility,6156779,2000-12-05,09/477386,9,09477386,2000-01-04,37063,37063,,2000,0,0,0,0,0,0,0,0,0
6156779,utility,6156779,2000-12-05,09/477386,9,09477386,2000-01-04,37037,37135,,2000,0,0,0,0,0,0,0,0,0
6156779,utility,6156779,2000-12-05,09/477386,9,09477386,2000-01-04,01081,37135,,2000,0,0,0,0,0,0,0,0,0
6156779,utility,6156779,2000-12-05,09/477386,9,09477386,2000-01-04,37063,37135,,2000,0,0,0,0,0,0,0,0,0
6156779,utility,6156779,2000-12-05,09/477386,9,09477386,2000-01-04,37037,37063,,2000,0,0,0,0,0,0,0,0,0
6156779,utility,6156779,2000-12-05,09/477386,9,09477386,2000-01-04,37063,13121,,2000,0,0,0,0,0,0,0,0,0
6156779,utility,6156779,2000-12-05,09/477386,9,09477386,2000-01-04,01081,37063,,2000,0,0,0,0,0,0,0,0,0
