,reissue,,2018-01-02,14/515267,14,14515267,2014-10-15,51041,10003,,2018,,,,,,,,,
8767316,utility,8767316,2014-07-01,14/149485,14,14149485,2014-01-07,,,,2014,0,0,0,0,0,0,0,0,0
,reissue,,2018-01-02,14/515267,14,14515267,2014-10-15,51760,10003,,2018,,,,,,,,,
8790971,utility,8790971,2014-07-29,14/217501,14,14217501,2014-03-18,,,,2014,0,0,0,0,0,0,0,0,0
,reissue,,2018-01-09,14/215033,14,14215033,2014-03-16,,,,2018,,,,,,,,,
8802041,utility,8802041,2014-08-12,14/163593,14,14163593,2014-01-24,47105,06059,,2014,0,0,0,0,0,0,0,0,0
,reissue,,2018-01-16,14/448508,14,14448508,2014-07-31,,06085,,2018,,,,,,,,,
8802041,utility,8802041,2014-08-12,14/163593,14,14163593,2014-01-24,42101,06059,,2014,0,0,0,0,0,0,0,0,0
,reissue,,2018-01-16,14/448508,14,14448508,2014-07-31,06059,06085,,2018,,,,,,,,,
8833516,utility,8833516,2014-09-16,14/286060,14,14286060,2014-05-23,39095,39095,,2014,0,0,0,0,0,0,0,0,0
,reissue,,2018-01-16,14/549455,14,14549455,2014-11-20,,,,2018,,,,,,,,,
8840461,utility,8840461,2014-09-23,14/179709,14,14179709,2014-02-13,06075,06075,,2014,1,0,0,0,0,0,0,0,1
,reissue,,2018-01-16,14/566599,14,14566599,2014-12-10,06085,06081,,2018,,,,,,,,,
8840461,utility,8840461,2014-09-23,14/179709,14,14179709,2014-02-13,06085,06075,,2014,1,0,0,0,0,0,0,0,1
,reissue,,2018-01-16,14/326637,14,14326637,2014-07-09,,48453,,2018,,,,,,,,,
8849697,utility,8849697,2014-09-30,14/165511,14,14165511,2014-01-27,34035,06075,,2014,1,0,0,0,0,0,1,1,0
,reissue,,2018-01-23,14/501507,14,14501507,2014-09-30,06081,06073,,2018,,,,,,,,,
8849697,utility,8849697,2014-09-30,14/165511,14,14165511,2014-01-27,34025,06075,,2014,1,0,0,0,0,0,1,1,0
,reissue,,2018-01-23,14/501507,14,14501507,2014-09-30,06001,06073,,2018,,,,,,,,,
8863462,utility,8863462,2014-10-21,14/274533,14,14274533,2014-05-09,36119,,,2014,1,0,0,0,0,0,1,0,0
,reissue,,2018-01-23,14/501507,14,14501507,2014-09-30,06085,06073,,2018,,,,,,,,,
8865706,utility,8865706,2014-10-21,14/178470,14,14178470,2014-02-12,25017,36061,,2014,0,0,0,0,0,0,0,0,0
,reissue,,2018-01-23,14/519559,14,14519559,2014-10-21,,,,2018,,,,,,,,,
8865706,utility,8865706,2014-10-21,14/178470,14,14178470,2014-02-12,,36061,,2014,0,0,0,0,0,0,0,0,0
,reissue,,2018-01-30,14/271954,14,14271954,2014-05-07,,,,2018,,,,,,,,,
8868113,utility,8868113,2014-10-21,14/178500,14,14178500,2014-02-12,,,,2014,1,0,0,0,0,0,1,1,0
,reissue,,2018-01-30,14/527483,14,14527483,2014-10-29,24027,,,2018,,,,,,,,,
