,reissue,,2018-02-06,15/449149,15,15449149,2017-03-03,,,,2018,,,,,,,,,
9634760,utility,9634760,2017-04-25,15/407163,15,15407163,2017-01-16,06037,06085,,2017,0,0,0,0,0,0,0,0,0
,reissue,,2018-02-06,15/403674,15,15403674,2017-01-11,27037,27053,,2018,,,,,,,,,
9741470,utility,9741470,2017-08-22,15/455182,15,15455182,2017-03-10,13057,13121,,2017,0,0,0,0,0,0,0,0,0
,reissue,,2018-02-06,15/403674,15,15403674,2017-01-11,19089,27053,,2018,,,,,,,,,
9744805,utility,9744805,2017-08-29,15/441289,15,15441289,2017-02-24,,26163,,2017,0,0,0,0,0,0,0,0,0
,reissue,,2018-02-06,15/403674,15,15403674,2017-01-11,27061,27053,,2018,,,,,,,,,
9754734,utility,9754734,2017-09-05,15/427382,15,15427382,2017-02-08,36101,36101,,2017,0,0,0,0,0,0,0,0,0
,reissue,,2018-02-06,15/403674,15,15403674,2017-01-11,19163,27053,,2018,,,,,,,,,
9761091,utility,9761091,2017-09-12,15/471382,15,15471382,2017-03-28,39103,39151,,2017,0,0,0,0,0,0,0,0,0
,reissue,,2018-02-06,15/403674,15,15403674,2017-01-11,27053,27053,,2018,,,,,,,,,
9761091,utility,9761091,2017-09-12,15/471382,15,15471382,2017-03-28,39153,39151,,2017,0,0,0,0,0,0,0,0,0
,reissue,,2018-02-06,15/403674,15,15403674,2017-01-11,18023,27053,,2018,,,,,,,,,
9761091,utility,9761091,2017-09-12,15/471382,15,15471382,2017-03-28,39151,39151,,2017,0,0,0,0,0,0,0,0,0
,reissue,,2018-02-06,15/403674,15,15403674,2017-01-11,27045,27053,,2018,,,,,,,,,
9761091,utility,9761091,2017-09-12,15/471382,15,15471382,2017-03-28,,39151,,2017,0,0,0,0,0,0,0,0,0
,reissue,,2018-02-06,15/403674,15,15403674,2017-01-11,,27053,,2018,,,,,,,,,
9761091,utility,9761091,2017-09-12,15/471382,15,15471382,2017-03-28,39169,39151,,2017,0,0,0,0,0,0,0,0,0
,reissue,,2018-02-20,15/454611,15,15454611,2017-03-09,04013,04013,,2018,,,,,,,,,
9770903,utility,9770903,2017-09-26,15/452998,15,15452998,2017-03-08,,,,2017,0,0,0,0,0,0,0,0,0
,reissue,,2018-02-27,15/398961,15,15398961,2017-01-05,,32003,,2018,,,,,,,,,
9774383,utility,9774383,2017-09-26,15/403268,15,15403268,2017-01-11,,,,2017,0,0,0,0,0,0,0,0,0
,reissue,,2018-04-17,15/481418,15,15481418,2017-04-06,,,,2018,,,,,,,,,
9776745,utility,9776745,2017-10-03,15/584681,15,15584681,2017-05-02,,,,2017,0,0,0,0,0,0,0,0,0
,reissue,,2018-04-17,15/623249,15,15623249,2017-06-14,,,,2018,,,,,,,,,
9779773,utility,9779773,2017-10-03,15/417894,15,15417894,2017-01-27,08013,06085,,2017,0,0,0,0,0,0,0,0,0
,reissue,,2018-04-24,15/810075,15,15810075,2017-11-12,53033,53033,,2018,,,,,,,,,
9785015,utility,9785015,2017-10-10,15/621412,15,15621412,2017-06-13,,,,2017,0,0,0,0,0,0,0,0,0
,reissue,,2018-05-01,15/473316,15,15473316,2017-03-29,,06001,,2018,,,,,,,,,
9790415,utility,9790415,2017-10-17,15/489210,15,15489210,2017-04-17,,,,2017,0,0,0,0,0,0,0,0,0
,reissue,,2018-05-01,15/473316,15,15473316,2017-03-29,06073,06001,,2018,,,,,,,,,
9792618,utility,9792618,2017-10-17,15/497243,15,15497243,2017-04-26,25017,25017,,2017,1,0,0,0,0,0,0,1,0
,reissue,,2018-05-01,15/473316,15,15473316,2017-03-29,06083,06001,,2018,,,,,,,,,
9792618,utility,9792618,2017-10-17,15/497243,15,15497243,2017-04-26,51107,25017,,2017,1,0,0,0,0,0,0,1,0
,reissue,,2018-05-08,29/593384,29,29593384,2017-02-08,,,,2018,,,,,,,,,
