1856,36123,36123,NY,YATES,2,6,4,25.6,102,72.2,63,15,9.04,6.806,-0.60065,-1.49063,0.35642,-0.47965,0.92868,1.25186,-0.03,3
1079,22001,22001,LA,ACADIA,7,2,2,52.8,134,82.5,70,1,0.35,3.568,1.64949,-0.52714,-0.07028,-0.95884,-1.19466,-0.46259,-1.56,3
1080,22003,22003,LA,ALLEN,7,6,6,50.0,134,82.1,70,1,0.15,2.709,1.41786,-0.52714,-0.20389,-0.95884,-1.19466,-0.91689,-2.38,2
1081,22005,22005,LA,ASCENSION,7,2,2,53.8,121,82.5,80,1,3.75,5.926,1.73222,-0.91856,0.01585,-1.64342,-1.19466,0.78591,-1.22,3
1082,22007,22007,LA,ASSUMPTION,7,6,6,54.3,128,82.4,75,1,7.1,6.565,1.77358,-0.7078,0.08581,-1.30113,-1.19466,1.12391,-0.22,3
1083,22009,22009,LA,AVOYELLES,7,6,6,49.7,139,82.1,69,1,3.84,5.951,1.39304,-0.3766,-0.22973,-0.89039,-1.19466,0.79882,-0.5,3
1084,22011,22011,LA,BEAUREGARD,7,6,6,50.8,134,81.5,70,1,0.51,3.922,1.48404,-0.52714,0.02634,-0.95884,-1.19466,-0.27484,-1.45,3
1085,22013,22013,LA,BIENVILLE,7,6,6,45.6,153,81.8,58,4,1.35,4.908,1.05387,0.04493,-0.5022,-0.13736,-0.73966,0.24674,-0.03,3
1086,22015,22015,LA,BOSSIER,7,2,2,44.9,159,82.1,56,2,3.29,5.797,0.99596,0.22558,-0.64316,-4.5E-4,-1.043,0.71753,0.25,4
1087,22017,22017,LA,CADDO,7,2,2,47.2,159,83.2,56,2,5.86,6.373,1.18623,0.22558,-0.74083,-4.5E-4,-1.043,1.02245,0.65,4
1088,22019,22019,LA,CALCASIEU,7,3,2,52.3,134,82.4,70,1,2.12,5.357,1.60813,-0.52714,-0.08645,-0.95884,-1.19466,0.48485,-0.67,3
1089,22021,22021,LA,CALDWELL,7,8,6,47.6,153,82.5,58,4,2.09,5.343,1.21932,0.04493,-0.51816,-0.13736,-0.73966,0.47726,0.35,4
1090,22023,22023,LA,CAMERON,7,8,6,51.4,134,81.8,70,1,32.03,8.072,1.53367,-0.52714,-0.00265,-0.95884,-1.19466,1.92171,0.77,4
1091,22025,22025,LA,CATAHOULA,7,7,8,49.4,139,81.9,69,4,4.84,6.182,1.36822,-0.3766,-0.20179,-0.89039,-0.73966,0.92137,0.08,4
1092,22027,22027,LA,CLAIBORNE,7,6,6,45.6,153,81.8,58,4,1.68,5.125,1.05387,0.04493,-0.5022,-0.13736,-0.73966,0.36194,0.08,4
1093,22029,22029,LA,CONCORDIA,7,7,8,49.4,139,81.9,69,1,6.99,6.55,1.36822,-0.3766,-0.20179,-0.89039,-1.19466,1.1162,-0.18,3
1094,22031,22031,LA,DE SOTO,7,6,6,47.2,159,83.2,56,4,1.93,5.264,1.18623,0.22558,-0.74083,-4.5E-4,-0.73966,0.4355,0.37,4
1095,22033,22033,LA,EAST BATON R,7,2,2,51.0,131,82.0,71,1,3.17,5.759,1.50058,-0.61747,-0.09087,-1.0273,-1.19466,0.69747,-0.73,3
1096,22035,22035,LA,EAST CARROLL,7,7,8,46.0,143,82.9,71,1,4.75,6.163,1.08696,-0.25616,-0.76352,-1.0273,-1.19466,0.91125,-1.24,3
1097,22037,22037,LA,EAST FELICIA,7,6,6,50.9,131,81.0,71,1,0.5,3.917,1.49231,-0.61747,0.16939,-1.0273,-1.19466,-0.27759,-1.46,3
1098,22039,22039,LA,EVANGELINE,7,7,8,51.5,139,82.4,69,1,2.26,5.419,1.54195,-0.3766,-0.15536,-0.89039,-1.19466,0.51725,-0.56,3
1099,22041,22041,LA,FRANKLIN,7,7,8,47.6,143,82.5,71,1,1.9,5.246,1.21932,-0.25616,-0.51816,-1.0273,-1.19466,0.42581,-1.35,3
1100,22043,22043,LA,GRANT,7,8,6,47.7,139,80.9,69,4,2.93,5.681,1.22759,-0.3766,-0.07934,-0.89039,-0.73966,0.65591,-0.2,3
1101,22045,22045,LA,IBERIA,7,4,5,51.9,128,81.9,75,1,44.21,8.394,1.57504,-0.7078,0.01353,-1.30113,-1.19466,2.0923,0.48,4
1102,22047,22047,LA,IBERVILLE,7,6,6,52.3,128,81.8,75,1,5.24,6.261,1.60813,-0.7078,0.07487,-1.30113,-1.19466,0.96342,-0.56,3
1103,22049,22049,LA,JACKSON,7,6,6,46.9,153,82.3,58,4,1.8,5.19,1.16141,0.04493,-0.52467,-0.13736,-0.73966,0.39645,0.2,4
1104,22051,22051,LA,JEFFERSON,7,0,1,52.9,121,81.9,80,1,52.38,8.564,1.65776,-0.91856,0.09966,-1.64342,-1.19466,2.18208,0.18,4
1105,22053,22053,LA,JEFFERSON DA,7,6,5,52.8,134,82.5,70,1,0.95,4.554,1.64949,-0.52714,-0.07028,-0.95884,-1.19466,0.05979,-1.04,3
1106,22055,22055,LA,LAFAYETTE,7,2,2,51.9,128,81.9,75,1,0.17,2.834,1.57504,-0.7078,0.01353,-1.30113,-1.19466,-0.85077,-2.47,2
1107,22057,22057,LA,LAFOURCHE,7,3,2,54.3,121,81.7,80,1,26.32,7.875,1.77358,-0.91856,0.27402,-1.64342,-1.19466,1.81775,0.11,4
1108,22059,22059,LA,LA SALLE,7,7,8,48.7,139,82.2,69,4,5.82,6.366,1.31031,-0.3766,-0.34275,-0.89039,-0.73966,1.01869,-0.02,3
1109,22061,22061,LA,LINCOLN,7,4,5,45.8,153,81.6,58,4,0.19,2.936,1.07041,0.04493,-0.4312,-0.13736,-0.73966,-0.79678,-0.99,3
1110,22063,22063,LA,LIVINGSTON,7,2,2,52.3,131,81.6,71,1,7.8,6.659,1.60813,-0.61747,0.12865,-1.0273,-1.19466,1.17395,0.07,4
1111,22065,22065,LA,MADISON,7,7,8,46.8,143,81.0,71,1,4.07,6.008,1.15314,-0.25616,-0.18374,-1.0273,-1.19466,0.8291,-0.68,3
1112,22067,22067,LA,MOREHOUSE,7,6,5,46.8,143,83.2,71,1,1.36,4.913,1.15314,-0.25616,-0.77528,-1.0273,-1.19466,0.24936,-1.85,3
