,reissue,,2018-01-02,15/189723,15,15189723,2016-06-22,10003,,,2018,,,,,,,,,
9371707,utility,9371707,2016-06-21,15/049416,15,15049416,2016-02-22,48187,,,2016,0,0,0,0,0,0,0,0,0
,reissue,,2018-01-09,15/176378,15,15176378,2016-06-08,31079,,,2018,,,,,,,,,
9384789,utility,9384789,2016-07-05,15/007236,15,15007236,2016-01-27,06089,,,2016,0,0,0,0,0,0,0,0,0
,reissue,,2018-01-09,15/223364,15,15223364,2016-07-29,,,,2018,,,,,,,,,
9384789,utility,9384789,2016-07-05,15/007236,15,15007236,2016-01-27,06061,,,2016,0,0,0,0,0,0,0,0,0
,reissue,,2018-01-16,15/234924,15,15234924,2016-08-11,06085,06059,,2018,,,,,,,,,
9409330,utility,9409330,2016-08-09,15/094479,15,15094479,2016-04-08,06097,26099,,2016,0,0,0,0,0,0,0,0,0
,reissue,,2018-01-16,15/234924,15,15234924,2016-08-11,06081,06059,,2018,,,,,,,,,
9469459,utility,9469459,2016-10-18,14/990071,14,14990071,2016-01-07,36061,36061,,2016,0,0,0,0,0,0,0,0,0
,reissue,,2018-01-16,15/234924,15,15234924,2016-08-11,06001,06059,,2018,,,,,,,,,
9470293,utility,9470293,2016-10-18,15/151827,15,15151827,2016-05-11,18063,18097,,2016,0,0,0,0,0,0,0,0,0
,reissue,,2018-01-16,15/234924,15,15234924,2016-08-11,06059,06059,,2018,,,,,,,,,
9470293,utility,9470293,2016-10-18,15/151827,15,15151827,2016-05-11,18107,18097,,2016,0,0,0,0,0,0,0,0,0
,reissue,,2018-01-16,15/336472,15,15336472,2016-10-27,26049,06073,,2018,,,,,,,,,
9470293,utility,9470293,2016-10-18,15/151827,15,15151827,2016-05-11,18011,18097,,2016,0,0,0,0,0,0,0,0,0
,reissue,,2018-01-16,15/239980,15,15239980,2016-08-18,42049,42049,,2018,,,,,,,,,
9470356,utility,9470356,2016-10-18,15/221401,15,15221401,2016-07-27,51610,,,2016,0,0,0,0,0,0,0,0,0
,reissue,,2018-01-16,15/180580,15,15180580,2016-06-13,06085,10001,,2018,,,,,,,,,
9472464,utility,9472464,2016-10-18,15/060691,15,15060691,2016-03-04,06013,,,2016,0,0,0,0,0,0,0,0,0
,reissue,,2018-01-23,29/556105,29,29556105,2016-02-26,,,,2018,,,,,,,,,
9472464,utility,9472464,2016-10-18,15/060691,15,15060691,2016-03-04,06085,,,2016,0,0,0,0,0,0,0,0,0
,reissue,,2018-01-23,15/214178,15,15214178,2016-07-19,,,,2018,,,,,,,,,
