8457518,utility,8457518,2013-06-04,13/734126,13,13734126,2013-01-04,,,,2013,0,0,0,0,0,0,0,0,0
8464971,utility,8464971,2013-06-18,13/753310,13,13753310,2013-01-29,48201,48201,,2013,0,0,0,0,0,0,0,0,0
8466010,utility,8466010,2013-06-18,13/735787,13,13735787,2013-01-07,06085,06085,,2013,0,0,0,0,0,0,0,0,0
8469124,utility,8469124,2013-06-25,13/737257,13,13737257,2013-01-09,,,,2013,0,0,0,0,0,0,0,0,0
8476074,utility,8476074,2013-07-02,13/735320,13,13735320,2013-01-07,45063,45079,,2013,0,0,0,0,0,0,0,0,0
8476074,utility,8476074,2013-07-02,13/735320,13,13735320,2013-01-07,45079,45079,,2013,0,0,0,0,0,0,0,0,0
8483169,utility,8483169,2013-07-09,13/757308,13,13757308,2013-02-01,06085,06085,,2013,0,0,0,0,0,0,0,0,0
8495585,utility,8495585,2013-07-23,13/764628,13,13764628,2013-02-11,06075,06075,,2013,1,0,1,0,0,0,1,1,1
8497080,utility,8497080,2013-07-30,13/759765,13,13759765,2013-02-05,09009,09009,,2013,1,0,0,0,0,0,1,0,0
8497080,utility,8497080,2013-07-30,13/759765,13,13759765,2013-02-05,47037,09009,,2013,1,0,0,0,0,0,1,0,0
8497080,utility,8497080,2013-07-30,13/759765,13,13759765,2013-02-05,09011,09009,,2013,1,0,0,0,0,0,1,0,0
8497080,utility,8497080,2013-07-30,13/759765,13,13759765,2013-02-05,,09009,,2013,1,0,0,0,0,0,1,0,0
8497080,utility,8497080,2013-07-30,13/759765,13,13759765,2013-02-05,06075,09009,,2013,1,0,0,0,0,0,1,0,0
8499402,utility,8499402,2013-08-06,13/734962,13,13734962,2013-01-05,,,,2013,0,0,0,0,0,0,0,0,0
8499408,utility,8499408,2013-08-06,13/759883,13,13759883,2013-02-05,,,,2013,0,0,0,0,0,0,0,0,0
8502603,utility,8502603,2013-08-06,13/735114,13,13735114,2013-01-07,,,,2013,0,0,0,0,0,0,0,0,0
8503051,utility,8503051,2013-08-06,13/733294,13,13733294,2013-01-03,,,,2013,1,0,0,0,0,1,0,0,0
8503988,utility,8503988,2013-08-06,13/751505,13,13751505,2013-01-28,13117,13121,,2013,0,0,0,0,0,0,0,0,0
8503988,utility,8503988,2013-08-06,13/751505,13,13751505,2013-01-28,13067,13121,,2013,0,0,0,0,0,0,0,0,0
8503988,utility,8503988,2013-08-06,13/751505,13,13751505,2013-01-28,13135,13121,,2013,0,0,0,0,0,0,0,0,0
8505720,utility,8505720,2013-08-13,13/733899,13,13733899,2013-01-04,,,,2013,0,0,0,0,0,0,0,0,0
8507641,utility,8507641,2013-08-13,13/765550,13,13765550,2013-02-12,22075,06013,,2013,0,0,0,0,0,0,0,0,0
8511061,utility,8511061,2013-08-20,13/762970,13,13762970,2013-02-08,,09003,,2013,0,0,0,0,0,0,0,0,0
8511326,utility,8511326,2013-08-20,13/801600,13,13801600,2013-03-13,06037,,,2013,0,0,0,0,0,0,0,0,0
8512090,utility,8512090,2013-08-20,13/754867,13,13754867,2013-01-30,,,,2013,0,0,0,0,0,0,0,0,0
8517852,utility,8517852,2013-08-27,13/860867,13,13860867,2013-04-11,,06073,,2013,0,0,0,0,0,0,0,0,0
8517852,utility,8517852,2013-08-27,13/860867,13,13860867,2013-04-11,06073,06073,,2013,0,0,0,0,0,0,0,0,0
8521417,utility,8521417,2013-08-27,13/861923,13,13861923,2013-04-12,,,,2013,0,0,0,0,0,0,0,0,0
8526459,utility,8526459,2013-09-03,13/791535,13,13791535,2013-03-08,51059,51059,,2013,0,0,0,0,0,0,0,0,0
8526893,utility,8526893,2013-09-03,13/769432,13,13769432,2013-02-18,,06059,,2013,0,0,0,0,0,0,0,0,0
8528312,utility,8528312,2013-09-10,13/736901,13,13736901,2013-01-08,,,,2013,0,0,0,0,0,0,0,0,0
8531279,utility,8531279,2013-09-10,13/735343,13,13735343,2013-01-07,26139,26125,,2013,1,0,0,0,0,1,0,0,0
8531279,utility,8531279,2013-09-10,13/735343,13,13735343,2013-01-07,37183,26125,,2013,1,0,0,0,0,1,0,0,0
8532867,utility,8532867,2013-09-10,13/864090,13,13864090,2013-04-16,17143,,,2013,1,0,0,0,0,0,1,1,0
8536555,utility,8536555,2013-09-17,13/792015,13,13792015,2013-03-09,36027,36119,,2013,0,0,0,0,0,0,0,0,0
