,reissue,,2017-02-07,13/846566,13,13846566,2013-03-18,,,,2017,,,,,,,,,
8680106,utility,8680106,2014-03-25,13/935983,13,13935983,2013-07-05,55089,17097,,2014,0,0,0,0,0,0,0,0,0
,reissue,,2017-02-21,13/912987,13,13912987,2013-06-07,06075,37081,,2017,,,,,,,,,
8680106,utility,8680106,2014-03-25,13/935983,13,13935983,2013-07-05,17097,17097,,2014,0,0,0,0,0,0,0,0,0
,reissue,,2017-02-21,13/912987,13,13912987,2013-06-07,37067,37081,,2017,,,,,,,,,
8680106,utility,8680106,2014-03-25,13/935983,13,13935983,2013-07-05,17031,17097,,2014,0,0,0,0,0,0,0,0,0
,reissue,,2017-02-28,14/080457,14,14080457,2013-11-14,40109,09009,,2017,,,,,,,,,
8680106,utility,8680106,2014-03-25,13/935983,13,13935983,2013-07-05,,17097,,2014,0,0,0,0,0,0,0,0,0
,reissue,,2017-02-28,14/080457,14,14080457,2013-11-14,,09009,,2017,,,,,,,,,
8682994,utility,8682994,2014-03-25,13/924686,13,13924686,2013-06-24,13067,13121,,2014,0,0,0,0,0,0,0,0,0
,reissue,,2017-02-28,13/953084,13,13953084,2013-07-29,,,,2017,,,,,,,,,
8683652,utility,8683652,2014-04-01,13/952832,13,13952832,2013-07-29,,,,2014,0,0,0,0,0,0,0,0,0
,reissue,,2017-03-07,14/092826,14,14092826,2013-11-27,48085,06085,,2017,,,,,,,,,
8683806,utility,8683806,2014-04-01,13/958000,13,13958000,2013-08-02,,,,2014,0,0,0,0,0,0,0,0,0
,reissue,,2017-03-28,13/771915,13,13771915,2013-02-20,16019,16019,,2017,,,,,,,,,
8685268,utility,8685268,2014-04-01,13/895499,13,13895499,2013-05-16,06037,11001,,2014,0,0,0,0,0,0,0,0,0
,reissue,,2017-03-28,13/771915,13,13771915,2013-02-20,56039,16019,,2017,,,,,,,,,
8686142,utility,8686142,2014-04-01,13/765639,13,13765639,2013-02-12,06073,,,2014,0,0,0,0,0,0,0,0,0
,reissue,,2017-03-28,14/106534,14,14106534,2013-12-13,06085,,,2017,,,,,,,,,
8687288,utility,8687288,2014-04-01,13/736219,13,13736219,2013-01-08,36061,36059,,2014,0,0,0,0,0,0,0,0,0
,reissue,,2017-03-28,14/106534,14,14106534,2013-12-13,06001,,,2017,,,,,,,,,
8688439,utility,8688439,2014-04-01,13/792508,13,13792508,2013-03-11,,,,2014,1,0,0,0,1,0,1,0,0
,reissue,,2017-04-04,13/872837,13,13872837,2013-04-29,,,,2017,,,,,,,,,
8691860,utility,8691860,2014-04-08,13/987009,13,13987009,2013-06-24,42017,37183,,2014,0,0,0,0,0,0,0,0,0
,reissue,,2017-04-04,14/026632,14,14026632,2013-09-13,,,,2017,,,,,,,,,
8691860,utility,8691860,2014-04-08,13/987009,13,13987009,2013-06-24,42029,37183,,2014,0,0,0,0,0,0,0,0,0
,reissue,,2017-04-11,14/091774,14,14091774,2013-11-27,,,,2017,,,,,,,,,
8691860,utility,8691860,2014-04-08,13/987009,13,13987009,2013-06-24,42091,37183,,2014,0,0,0,0,0,0,0,0,0
,reissue,,2017-04-11,14/040335,14,14040335,2013-09-27,33015,25009,,2017,,,,,,,,,
8692905,utility,8692905,2014-04-08,13/766159,13,13766159,2013-02-13,,,,2014,0,0,0,0,0,0,0,0,0
,reissue,,2017-04-11,14/040335,14,14040335,2013-09-27,24025,25009,,2017,,,,,,,,,
8695739,utility,8695739,2014-04-15,13/767962,13,13767962,2013-02-15,,36093,,2014,0,0,0,0,0,0,0,0,0
,reissue,,2017-05-02,13/755931,13,13755931,2013-01-31,,06085,,2017,,,,,,,,,
8695739,utility,8695739,2014-04-15,13/767962,13,13767962,2013-02-15,36093,36093,,2014,0,0,0,0,0,0,0,0,0
,reissue,,2017-05-16,14/044154,14,14044154,2013-10-02,17097,32003,,2017,,,,,,,,,
8697392,utility,8697392,2014-04-15,13/760140,13,13760140,2013-02-06,37183,,,2014,0,0,0,0,0,0,0,0,0
,reissue,,2017-06-06,14/145892,14,14145892,2013-12-31,,,,2017,,,,,,,,,
8698224,utility,8698224,2014-04-15,13/867055,13,13867055,2013-04-20,,,,2014,0,0,0,0,0,0,0,0,0
,reissue,,2017-06-06,14/051709,14,14051709,2013-10-11,,37063,,2017,,,,,,,,,
8700022,utility,8700022,2014-04-15,13/939173,13,13939173,2013-07-10,20091,20091,,2014,1,0,0,0,0,0,0,1,0
,reissue,,2017-06-20,13/861854,13,13861854,2013-04-12,,,,2017,,,,,,,,,
8700022,utility,8700022,2014-04-15,13/939173,13,13939173,2013-07-10,29095,20091,,2014,1,0,0,0,0,0,0,1,0
,reissue,,2017-07-11,14/031067,14,14031067,2013-09-19,,,,2017,,,,,,,,,
8702318,utility,8702318,2014-04-22,13/951916,13,13951916,2013-07-26,37109,37035,,2014,0,0,0,0,0,0,0,0,0
,reissue,,2017-07-11,14/086273,14,14086273,2013-11-21,,,,2017,,,,,,,,,
8702318,utility,8702318,2014-04-22,13/951916,13,13951916,2013-07-26,37035,37035,,2014,0,0,0,0,0,0,0,0,0
,reissue,,2017-07-11,13/952971,13,13952971,2013-07-29,,,,2017,,,,,,,,,
8703185,utility,8703185,2014-04-22,13/897217,13,13897217,2013-05-17,09011,,,2014,0,0,0,0,0,0,0,0,0
,reissue,,2017-08-01,14/013917,14,14013917,2013-08-29,25017,25025,,2017,,,,,,,,,
8703185,utility,8703185,2014-04-22,13/897217,13,13897217,2013-05-17,42017,,,2014,0,0,0,0,0,0,0,0,0
,reissue,,2017-08-22,13/967051,13,13967051,2013-08-14,,,,2017,,,,,,,,,
8703185,utility,8703185,2014-04-22,13/897217,13,13897217,2013-05-17,,,,2014,0,0,0,0,0,0,0,0,0
,reissue,,2017-08-29,14/028338,14,14028338,2013-09-16,48439,37035,,2017,,,,,,,,,
8704739,utility,8704739,2014-04-22,13/857271,13,13857271,2013-04-05,,,,2014,0,0,0,0,0,0,0,0,0
,reissue,,2017-08-29,14/028338,14,14028338,2013-09-16,,37035,,2017,,,,,,,,,
8707545,utility,8707545,2014-04-29,14/038702,14,14038702,2013-09-26,06059,06037,,2014,0,0,0,0,0,0,0,0,0
,reissue,,2017-08-29,14/028338,14,14028338,2013-09-16,04013,37035,,2017,,,,,,,,,
8707545,utility,8707545,2014-04-29,14/038702,14,14038702,2013-09-26,,06037,,2014,0,0,0,0,0,0,0,0,0
,reissue,,2017-09-05,13/953036,13,13953036,2013-07-29,,,,2017,,,,,,,,,
8708240,utility,8708240,2014-04-29,13/931828,13,13931828,2013-06-29,,,,2014,0,0,0,0,0,0,0,0,0
,reissue,,2017-09-12,14/025203,14,14025203,2013-09-12,,,,2017,,,,,,,,,
8708433,utility,8708433,2014-04-29,13/863179,13,13863179,2013-04-15,25017,27053,,2014,0,0,0,0,0,0,0,0,0
,reissue,,2017-09-19,13/963597,13,13963597,2013-08-09,,,,2017,,,,,,,,,
8708433,utility,8708433,2014-04-29,13/863179,13,13863179,2013-04-15,06075,27053,,2014,0,0,0,0,0,0,0,0,0
,reissue,,2017-09-19,13/951178,13,13951178,2013-07-25,,,,2017,,,,,,,,,
8708433,utility,8708433,2014-04-29,13/863179,13,13863179,2013-04-15,,27053,,2014,0,0,0,0,0,0,0,0,0
,reissue,,2017-11-07,13/859576,13,13859576,2013-04-09,,,,2017,,,,,,,,,
8710682,utility,8710682,2014-04-29,13/838426,13,13838426,2013-03-15,06073,06073,,2014,0,0,0,0,0,0,0,0,0
,reissue,,2017-11-14,13/771796,13,13771796,2013-02-20,,36061,,2017,,,,,,,,,
8714048,utility,8714048,2014-05-06,14/034899,14,14034899,2013-09-24,,,,2014,0,0,0,0,0,0,0,0,0
,reissue,,2017-11-28,13/870579,13,13870579,2013-08-20,48157,48113,,2017,,,,,,,,,
8714728,utility,8714728,2014-05-06,13/747181,13,13747181,2013-01-22,,,,2014,0,0,0,0,0,0,0,0,0
,reissue,,2017-11-28,13/870579,13,13870579,2013-08-20,48085,48113,,2017,,,,,,,,,
8714729,utility,8714729,2014-05-06,13/775623,13,13775623,2013-02-25,36055,09001,,2014,0,0,0,0,0,0,0,0,0
,reissue,,2017-11-28,13/870579,13,13870579,2013-08-20,,48113,,2017,,,,,,,,,
8715137,utility,8715137,2014-05-06,13/944926,13,13944926,2013-07-18,,,,2014,0,0,0,0,0,0,0,0,0
,reissue,,2017-12-12,13/896384,13,13896384,2013-05-17,24031,11001,,2017,,,,,,,,,
8716126,utility,8716126,2014-05-06,13/769446,13,13769446,2013-02-18,,,,2014,0,0,0,0,0,0,0,0,0
,reissue,,2017-12-12,13/896384,13,13896384,2013-05-17,35013,11001,,2017,,,,,,,,,
8716624,utility,8716624,2014-05-06,14/051918,14,14051918,2013-10-11,,26139,,2014,0,0,0,0,0,0,0,0,0
,reissue,,2017-12-12,13/896384,13,13896384,2013-05-17,42001,11001,,2017,,,,,,,,,
8716624,utility,8716624,2014-05-06,14/051918,14,14051918,2013-10-11,26139,26139,,2014,0,0,0,0,0,0,0,0,0
,reissue,,2017-12-19,13/896388,13,13896388,2013-05-17,35013,11001,,2017,,,,,,,,,
8717594,utility,8717594,2014-05-06,13/918217,13,13918217,2013-06-14,41051,09001,,2014,0,0,0,0,0,0,0,0,0
,reissue,,2017-12-19,13/896388,13,13896388,2013-05-17,24031,11001,,2017,,,,,,,,,
8717594,utility,8717594,2014-05-06,13/918217,13,13918217,2013-06-14,41067,09001,,2014,0,0,0,0,0,0,0,0,0
,reissue,,2017-12-19,13/896388,13,13896388,2013-05-17,42001,11001,,2017,,,,,,,,,
8721015,utility,8721015,2014-05-13,13/746827,13,13746827,2013-01-22,,,,2014,0,0,0,0,0,0,0,0,0
,reissue,,2021-01-05,14/020130,14,14020130,2013-09-06,,,"TRANSMISSION OF DIGITAL INFORMATION, e.g. TELEGRAPHIC COMMUNICATION",2021,,,,,,,,,
8721576,utility,8721576,2014-05-13,13/780165,13,13780165,2013-02-28,13157,47093,,2014,0,0,0,0,0,0,0,0,0
,reissue,,2021-02-02,14/023281,14,14023281,2013-09-10,48157,48113,,2021,,,,,,,,,
8722972,utility,8722972,2014-05-13,13/904524,13,13904524,2013-05-29,06085,,,2014,0,0,0,0,0,0,0,0,0
,reissue,,2021-02-02,14/023281,14,14023281,2013-09-10,,48113,SEMICONDUCTOR DEVICES; ELECTRIC SOLID STATE DEVICES NOT OTHERWISE PROVIDED FOR,2021,,,,,,,,,
8723008,utility,8723008,2014-05-13,13/762987,13,13762987,2013-02-08,29189,,,2014,0,0,0,0,0,0,0,0,0
,reissue,,2021-02-02,14/023281,14,14023281,2013-09-10,48085,48113,SEMICONDUCTOR DEVICES; ELECTRIC SOLID STATE DEVICES NOT OTHERWISE PROVIDED FOR,2021,,,,,,,,,
8732015,utility,8732015,2014-05-20,13/906145,13,13906145,2013-05-30,36061,36061,,2014,1,1,0,0,0,0,1,1,0
,reissue,,2021-02-02,14/023281,14,14023281,2013-09-10,48157,48113,SEMICONDUCTOR DEVICES; ELECTRIC SOLID STATE DEVICES NOT OTHERWISE PROVIDED FOR,2021,,,,,,,,,
8732015,utility,8732015,2014-05-20,13/906145,13,13906145,2013-05-30,36047,36061,,2014,1,1,0,0,0,0,1,1,0
,reissue,,2021-02-02,14/023281,14,14023281,2013-09-10,48085,48113,,2021,,,,,,,,,
8732659,utility,8732659,2014-05-20,13/896041,13,13896041,2013-05-16,,,,2014,0,0,0,0,0,0,0,0,0
,reissue,,2021-02-02,14/023281,14,14023281,2013-09-10,,48113,,2021,,,,,,,,,
8733265,utility,8733265,2014-05-27,13/950221,13,13950221,2013-07-24,48201,,,2014,0,0,0,0,0,0,0,0,0
,reissue,,2021-09-07,14/032931,14,14032931,2013-09-20,,,"GENERAL BUILDING CONSTRUCTIONS; WALLS, e.g. PARTITIONS; ROOFS; FLOORS; CEILINGS; INSULATION OR OTHER PROTECTION OF BUILDINGS",2021,,,,,,,,,
8736474,utility,8736474,2014-05-27,13/846627,13,13846627,2013-03-18,,,,2014,0,0,0,0,0,0,0,0,0
,reissue,,2013-07-09,13/750975,13,13750975,2013-01-25,06001,,,2013,,,,,,,,,
8738629,utility,8738629,2014-05-27,13/886737,13,13886737,2013-05-03,06037,06075,,2014,1,0,0,0,0,0,1,0,0
,reissue,,2013-08-27,13/735646,13,13735646,2013-01-07,,48201,,2013,,,,,,,,,
8738629,utility,8738629,2014-05-27,13/886737,13,13886737,2013-05-03,06075,06075,,2014,1,0,0,0,0,0,1,0,0
,reissue,,2013-09-17,13/752157,13,13752157,2013-01-28,06001,,,2013,,,,,,,,,
8739104,utility,8739104,2014-05-27,13/781468,13,13781468,2013-02-28,06059,06059,,2014,0,0,0,0,0,0,0,0,0
,reissue,,2013-10-08,13/756779,13,13756779,2013-02-01,06001,,,2013,,,,,,,,,
8739443,utility,8739443,2014-06-03,14/035816,14,14035816,2013-09-24,41051,41051,,2014,0,0,0,0,0,0,0,0,0
,reissue,,2013-10-22,13/773341,13,13773341,2013-02-21,,,,2013,,,,,,,,,
8741162,utility,8741162,2014-06-03,14/072116,14,14072116,2013-11-05,,,,2014,0,0,0,0,0,0,0,0,0
,reissue,,2013-11-05,13/756679,13,13756679,2013-02-01,06001,,,2013,,,,,,,,,
8743607,utility,8743607,2014-06-03,14/079279,14,14079279,2013-11-13,,,,2014,0,0,0,0,0,0,0,0,0
,reissue,,2013-11-12,13/749331,13,13749331,2013-01-24,17031,18097,,2013,,,,,,,,,
8745390,utility,8745390,2014-06-03,14/079240,14,14079240,2013-11-13,06085,06085,,2014,1,0,0,0,0,0,0,0,1
,reissue,,2013-11-12,13/749331,13,13749331,2013-01-24,18057,18097,,2013,,,,,,,,,
8751268,utility,8751268,2014-06-10,13/907128,13,13907128,2013-05-31,,06073,,2014,1,0,0,0,0,0,1,1,0
,reissue,,2013-11-12,13/740332,13,13740332,2013-01-14,,,,2013,,,,,,,,,
8751268,utility,8751268,2014-06-10,13/907128,13,13907128,2013-05-31,06073,06073,,2014,1,0,0,0,0,0,1,1,0
,reissue,,2013-11-26,13/756905,13,13756905,2013-02-01,06001,,,2013,,,,,,,,,
8753371,utility,8753371,2014-06-17,14/088797,14,14088797,2013-11-25,06067,06067,,2014,0,0,0,0,0,0,0,0,0
,reissue,,2013-11-26,13/756905,13,13756905,2013-02-01,,,,2013,,,,,,,,,
8753371,utility,8753371,2014-06-17,14/088797,14,14088797,2013-11-25,48113,06067,,2014,0,0,0,0,0,0,0,0,0
,reissue,,2013-12-24,13/752792,13,13752792,2013-01-29,,,,2013,,,,,,,,,
8753415,utility,8753415,2014-06-17,13/897808,13,13897808,2013-05-20,,27053,,2014,0,0,0,0,0,0,0,0,0
,reissue,,2013-12-24,13/815589,13,13815589,2013-03-12,,,,2013,,,,,,,,,
8754117,utility,8754117,2014-06-17,13/752086,13,13752086,2013-01-28,,25017,,2014,0,0,0,0,0,0,0,0,0
,reissue,,2013-12-31,13/863646,13,13863646,2013-04-16,25017,25017,,2013,,,,,,,,,
8755050,utility,8755050,2014-06-17,13/857653,13,13857653,2013-04-05,,,,2014,0,0,0,0,0,0,0,0,0
,reissue,,2013-12-31,13/863646,13,13863646,2013-04-16,,25017,,2013,,,,,,,,,
8757655,utility,8757655,2014-06-24,13/786909,13,13786909,2013-03-06,,,,2014,0,0,0,0,0,0,0,0,0
,reissue,,2013-12-31,13/815568,13,13815568,2013-04-10,,,,2013,,,,,,,,,
8758082,utility,8758082,2014-06-24,14/069896,14,14069896,2013-11-01,,,,2014,0,0,0,0,0,0,0,0,0
,reissue,,2014-01-14,13/757379,13,13757379,2013-02-01,,,,2014,,,,,,,,,
8759834,utility,8759834,2014-06-24,13/947459,13,13947459,2013-07-22,,,,2014,0,0,0,0,0,0,0,0,0
,reissue,,2014-01-21,13/776199,13,13776199,2013-02-25,04013,04013,,2014,,,,,,,,,
8760533,utility,8760533,2014-06-24,13/899256,13,13899256,2013-05-21,06059,,,2014,0,0,0,0,0,0,0,0,0
,reissue,,2014-01-28,13/871243,13,13871243,2013-04-26,,,,2014,,,,,,,,,
8760610,utility,8760610,2014-06-24,14/108802,14,14108802,2013-12-17,,,,2014,0,0,0,0,0,0,0,0,0
,reissue,,2014-01-28,13/762485,13,13762485,2013-02-08,25017,,,2014,,,,,,,,,
8761876,utility,8761876,2014-06-24,13/924715,13,13924715,2013-06-24,27123,,,2014,0,0,0,0,0,0,0,0,0
,reissue,,2014-01-28,13/762485,13,13762485,2013-02-08,,,,2014,,,,,,,,,
